reviewId,content,score,at,sentiment,cleaned,stemming
a1facbc4-0717-4e97-b1d1-2dfd54a07759,"Proses login sangat susah, sedangkan terdapat beberapa matakuliah yang diharuskan untuk absesnsi di aplikasi gapura, akhirnya absensi terisi alpha padahal saya mengikuti kelas dari awal sampai akhir, sangat menyusahkan.",1,2022-12-08 15:44:55,negatif,proses login sangat susah sedangkan terdapat beberapa matakuliah yang diharuskan untuk absesnsi di aplikasi gapura akhirnya absensi terisi alpha padahal saya mengikuti kelas dari awal sampai akhir sangat menyusahkan,proses login sangat susah dapat beberapa matakuliah harus absesnsi aplikasi gapura akhir absensi isi alpha padahal ikut kelas awal akhir sangat susah
c86a4c9e-a5d6-43e7-aa7f-1dfb512ff369,Survei kesehatan tolong ditiadakan admin,3,2024-03-13 09:51:37,netral,survei kesehatan tolong ditiadakan admin,survei sehat tiada admin
2b11d771-e3fc-4dbd-ab3e-21a4c4bb81bc,Perlu fitur notifikasi yang dengan suara yang mengagetkan,5,2021-09-06 06:37:18,netral,perlu fitur notifikasi yang dengan suara yang mengagetkan,perlu fitur notifikasi dengan suara kaget
3bd02996-6f87-4287-baf3-6a29b88f22ba,is the best,5,2020-09-30 13:03:52,positif,is the best,is the best
70ae32ad-83c8-47a5-9c3f-76ba1b222365,semangat belajar wahai Brawijaya Muda!,5,2024-08-30 10:50:55,positif,semangat belajar wahai brawijaya muda,semangat ajar wahai brawijaya muda
bf1286ea-1195-4c6e-a68a-2ed06bfbecc6,Udah baik tapi saya sarankan untuk apabila sudah log in tidak perlu auto log out sama mungkin untuk berita/informasi sering kali di-update apapun tentang lomba sampai informasi akademik,5,2021-09-01 07:16:06,netral,udah baik tapi saya sarankan untuk apabila sudah log in tidak perlu auto log out sama mungkin untuk berita informasi sering kali di update apapun tentang lomba sampai informasi akademik,udah baik saya saran apabila log in perlu auto log out sama mungkin berita informasi sering kali update apa lomba informasi akademik
ff2840ae-df8d-4d1b-aba4-62c8cdf5592f,Harus di perbaiki lagi,4,2020-05-15 05:34:01,negatif,harus di perbaiki lagi,di baik
23506ded-c7dc-4e5e-b03a-638cec8104a9,Mantab,5,2021-05-19 10:16:52,positif,mantab,mantab
67e909b0-9a95-4aba-9d37-1efd1b30d4ca,"tolong dibener in, eror terus",1,2024-09-27 08:55:53,negatif,tolong dibener in eror terus,dibener in eror terus
8e42ff83-8633-40df-8347-09ee7558007b,"Butuh pengembangan lagi. Dana besar kok aplikasi kaya gini, banyak kekurangan. Mulai dr masalah login, presensi online susah muncul, dll",3,2021-08-31 18:16:56,negatif,butuh pengembangan lagi dana besar kok aplikasi kaya gini banyak kekurangan mulai dr masalah login presensi online susah muncul dll,butuh kembang dana besar kok aplikasi kaya gin banyak kurang mulai dr masalah login presensi online susah muncul
c86a4c9e-a5d6-43e7-aa7f-1dfb512ff369,Survei kesehatan tolong ditiadakan admin,3,2024-03-13 09:51:37,netral,survei kesehatan tolong ditiadakan admin,survei sehat tiada admin
6140cbf0-ec62-4740-9778-c67d4c2a3d5a,Aplikasi yg sangat membantu mahasiswa UB.,5,2021-03-17 09:36:39,positif,aplikasi yg sangat membantu mahasiswa ub,aplikasi yg sangat bantu mahasiswa ub
827c5c32-6d1b-40eb-b81a-d493d94d7821,Mantaaaab,5,2020-06-24 16:15:09,positif,mantaaaab,mantaaaab
c86a4c9e-a5d6-43e7-aa7f-1dfb512ff369,Survei kesehatan tolong ditiadakan admin,3,2024-03-13 09:51:37,netral,survei kesehatan tolong ditiadakan admin,survei sehat tiada admin
54853ea8-f111-4563-b9bf-9687cfc07aa6,"Pas mau absen tiap login jd error, terpaksa uninstall dan pindah ke siam web. Tolong ukt kami jgn cuma dipake ngecor bangunan tp buat perbaiki server siam sama aplikasi ini.",2,2021-09-08 08:51:14,negatif,pas mau absen tiap login jd error terpaksa uninstall dan pindah ke siam web tolong ukt kami jgn cuma dipake ngecor bangunan tp buat perbaiki server siam sama aplikasi ini,pas mau absen tiap login jd error paksa uninstall pindah siam web ukt jgn cuma dipake ngecor bangun tp buat baik server siam sama aplikasi
b3e6a40d-88a0-49dc-ae79-69f8ac59c6f2,Bagus juga,4,2022-03-22 14:46:37,positif,bagus juga,bagus
3fc50bc9-1e89-4642-a491-dad91e09e09d,kurang,3,2022-03-07 17:51:01,negatif,kurang,kurang
de4201cf-9bae-4b7b-b0e2-7096b8e1a7e1,"Bagus aplikasinya, sekedar info ini aplikasi ditujukan untuk mahasiswa Universitas Brawijaya. Dapat mengakses sistem informasi kemahasiswaan seperti jadwal kuliah, KRS, KHS dan sebagainya untuk memudahkan dalam bentuk aplikasi. Keren banget pokoknya 😎👌🏻",5,2020-04-26 14:05:25,positif,bagus aplikasinya sekedar info ini aplikasi ditujukan untuk mahasiswa universitas brawijaya dapat mengakses sistem informasi kemahasiswaan seperti jadwal kuliah krs khs dan sebagainya untuk memudahkan dalam bentuk aplikasi keren banget pokoknya,bagus aplikasi dar info aplikasi tuju mahasiswa universitas brawijaya akses sistem informasi mahasiswa jadwal kuliah krs khs bagai mudah bentuk aplikasi keren banget pokok
5423012a-d57a-40f8-9ce8-a6c2d4e18ddd,Suka logout sendiri,2,2021-04-22 10:10:42,negatif,suka logout sendiri,suka logout sendiri
9186bfe2-8885-4590-85dd-450231d67b57,Kok jadi gabisq absen via app gapura ya,1,2020-12-03 18:17:38,negatif,kok jadi gabisq absen via app gapura ya,kok jadi gabisq absen via app gapura
541168f8-465a-4975-9069-e67effa01b67,"Next update tambahin fitur missing mid, agar temen yang ketiduran tau kalo mau dirush sama dosen",5,2021-09-22 13:18:03,netral,next update tambahin fitur missing mid agar temen yang ketiduran tau kalo mau dirush sama dosen,next update tambahin fitur missing mid temen tidur tau kalo mau dirush sama dosen
0fd1dc4f-c8cf-45f5-9025-9a3814e23d11,Saya Sudah Pencet Hadir (luring). Besoknya saya liat malah Alpha. Padahal absennya jauh dari deadline. Sepertinya ada bug🤔,1,2023-03-27 17:02:49,negatif,saya sudah pencet hadir luring besoknya saya liat malah alpha padahal absennya jauh dari deadline sepertinya ada bug,sudah pencet hadir luring besok liat malah alpha padahal absen jauh deadline seperti bug
50bacc8a-be8f-439b-87ef-a21a6416c119,Ini gapura UB yang veteran apa BNI ya?,5,2020-01-12 21:08:21,netral,ini gapura ub yang veteran apa bni ya,gapura ub veteran apa bni
6386274c-71cb-4d73-a0f3-cd44f1d61ca9,"Keep id nya dong jangan suruh log in berkala gitu, apa bedanya dengan pake web. Saya pake aplikasi karena pengen praktis, bukan tetep ribet di aplikasi yang berbeda (chrome & gapura). Dan harusnya ada notifikasi setiap mendekati jadwal kuliah atau ada absensi dan linknya harusnya bisa di copy.",3,2020-12-18 16:25:07,negatif,keep id nya dong jangan suruh log in berkala gitu apa bedanya dengan pake web saya pake aplikasi karena pengen praktis bukan tetep ribet di aplikasi yang berbeda chrome gapura dan harusnya ada notifikasi setiap mendekati jadwal kuliah atau ada absensi dan linknya harusnya bisa di copy,keep id nya dong jangan suruh log in kala gitu apa beda pake web pake aplikasi ken praktis bukan tetep ribet aplikasi beda chrome gapura harus notifikasi dekat jadwal kuliah ada absensi linknya harus di copy
a1facbc4-0717-4e97-b1d1-2dfd54a07759,"Proses login sangat susah, sedangkan terdapat beberapa matakuliah yang diharuskan untuk absesnsi di aplikasi gapura, akhirnya absensi terisi alpha padahal saya mengikuti kelas dari awal sampai akhir, sangat menyusahkan.",1,2022-12-08 15:44:55,negatif,proses login sangat susah sedangkan terdapat beberapa matakuliah yang diharuskan untuk absesnsi di aplikasi gapura akhirnya absensi terisi alpha padahal saya mengikuti kelas dari awal sampai akhir sangat menyusahkan,proses login sangat susah dapat beberapa matakuliah harus absesnsi aplikasi gapura akhir absensi isi alpha padahal ikut kelas awal akhir sangat susah
b85f6122-06b4-4b5d-ae08-c280b05ec0d0,"Udh update yg verse terbaru tetap ga berubah,saya seringkali kelewatan presensi karna gapura nya loading terus bolak balik login sama aja,padahal buka aplikasi lain lancar aja",1,2023-05-15 12:53:46,negatif,udh update yg verse terbaru tetap ga berubah saya seringkali kelewatan presensi karna gapura nya loading terus bolak balik login sama aja padahal buka aplikasi lain lancar aja,udh update yg verse baru tetap ga ubah seringkali lewat presensi karna gapura nya loading terus bolak balik login sama aja padahal buka aplikasi lancar aja
eab0e392-9ec8-4b23-bcef-0de17b565bc5,TETAP MENYALA UB-KUHH!!,5,2024-05-08 00:12:08,positif,tetap menyala ub kuhh,tetap nyala ub kuhh
0207d304-04fb-4f60-a807-8e1bf1d69787,oke,5,2020-05-18 11:38:15,netral,oke,oke
10322cdf-72e8-41ec-88e7-7d518cf876dd,"Setelah update, jadi tidak muncul notifikasi presensinya",3,2022-03-16 11:21:20,negatif,setelah update jadi tidak muncul notifikasi presensinya,update jadi muncul notifikasi presensi
881b10d9-4dd8-4d1e-9a3d-27ade77456bc,"Saya kira tampilannya seperti laman gapura yg biasa dibuka di internet tapi ternyata tidak. Mungkin saran saja ada penambahan tmpilan spt gapura yg diweb ada fitur email, drive, blog, dsb. Saran kedua di bagian menu jadwal kuliah ditambahkan juga info ruang kuliah sehingga mengantisipasi mahasiswa yg lupa ruang kelas",3,2020-01-11 21:35:46,netral,saya kira tampilannya seperti laman gapura yg biasa dibuka di internet tapi ternyata tidak mungkin saran saja ada penambahan tmpilan spt gapura yg diweb ada fitur email drive blog dsb saran kedua di bagian menu jadwal kuliah ditambahkan juga info ruang kuliah sehingga mengantisipasi mahasiswa yg lupa ruang kelas,kira tampil laman gapura yg biasa buka internet nyata mungkin saran tambah tmpilan spt gapura yg diweb ada fitur email drive blog saran dua bagi menu jadwal kuliah tambah info ruang kuliah antisipasi mahasiswa yg lupa ruang kelas
0fd1dc4f-c8cf-45f5-9025-9a3814e23d11,Saya Sudah Pencet Hadir (luring). Besoknya saya liat malah Alpha. Padahal absennya jauh dari deadline. Sepertinya ada bug🤔,1,2023-03-27 17:02:49,negatif,saya sudah pencet hadir luring besoknya saya liat malah alpha padahal absennya jauh dari deadline sepertinya ada bug,sudah pencet hadir luring besok liat malah alpha padahal absen jauh deadline seperti bug
f6d00a10-5a2f-4204-a453-f24ab8a908e4,Gaada notif kalau absen :),2,2022-09-12 17:53:39,negatif,gaada notif kalau absen,gaada notif kalau absen
88912aaa-c243-4a19-a1cd-013d5517758e,"Berikan notufikasi saat ada absen muncul,dan saat membuka apk langsung masuk dengan akun yg tersimpan ,terlalu sering eror jd harus masuk lg menggunakan nim ulang",3,2020-12-18 14:02:44,negatif,berikan notufikasi saat ada absen muncul dan saat membuka apk langsung masuk dengan akun yg tersimpan terlalu sering eror jd harus masuk lg menggunakan nim ulang,ikan notufikasi ada absen muncul saat buka apk langsung masuk akun yg simpan terlalu sering eror jd masuk lg guna nim ulang
90c42328-bccc-47da-a3c6-6d8854354ab7,Top,5,2022-06-22 00:34:20,positif,top,top
21056b7b-34c9-4650-ad4b-cc235bc346fa,Setelah update jadi lemot. Sekali masuk sebentar sering force close,5,2024-10-31 17:51:27,negatif,setelah update jadi lemot sekali masuk sebentar sering force close,update jadi lot sekali masuk sebentar sering force close
83089c29-44a4-4eb1-9b95-f8db261a7507,Memudahkan kita untuk pamer IPK,5,2020-01-03 17:11:45,netral,memudahkan kita untuk pamer ipk,mudah untuk pamer ipk
c9f39f4f-856f-4fb5-9474-fb9d25f10f00,Memudahkan untuk absen online dsb,5,2021-02-04 07:50:26,positif,memudahkan untuk absen online dsb,mudah absen online
d87d3d5d-6626-4aad-bc13-76ce0b7f203a,"pasword tidak singkron sama dengan pasword di siam, ribet, gk efektif",1,2023-12-19 00:23:40,negatif,pasword tidak singkron sama dengan pasword di siam ribet gk efektif,pasword singkron sama pasword siam ribet gk efektif
2a0e0d88-4200-45ed-9833-a5ab068e9b08,"Masi terdapat bug saat kita login di iam.ub.ac.id, aplikasi tidak mau masuk dan malah kembali ke Awal aplikasi",2,2022-09-07 19:12:44,negatif,masi terdapat bug saat kita login di iam ub ac id aplikasi tidak mau masuk dan malah kembali ke awal aplikasi,mas dapat bug kita login iam ub ac id aplikasi mau masuk malah ke awal aplikasi
b7d4ae42-64d8-4764-8052-2bfaa5469323,Gasss lur,4,2020-01-03 17:40:52,netral,gasss lur,gasss lur
24ef9540-05c1-49f6-aa82-a7dda80da481,👍🏻,5,2023-01-15 17:03:08,positif,,
90c42328-bccc-47da-a3c6-6d8854354ab7,Top,5,2022-06-22 00:34:20,positif,top,top
de4201cf-9bae-4b7b-b0e2-7096b8e1a7e1,"Bagus aplikasinya, sekedar info ini aplikasi ditujukan untuk mahasiswa Universitas Brawijaya. Dapat mengakses sistem informasi kemahasiswaan seperti jadwal kuliah, KRS, KHS dan sebagainya untuk memudahkan dalam bentuk aplikasi. Keren banget pokoknya 😎👌🏻",5,2020-04-26 14:05:25,positif,bagus aplikasinya sekedar info ini aplikasi ditujukan untuk mahasiswa universitas brawijaya dapat mengakses sistem informasi kemahasiswaan seperti jadwal kuliah krs khs dan sebagainya untuk memudahkan dalam bentuk aplikasi keren banget pokoknya,bagus aplikasi dar info aplikasi tuju mahasiswa universitas brawijaya akses sistem informasi mahasiswa jadwal kuliah krs khs bagai mudah bentuk aplikasi keren banget pokok
bf1286ea-1195-4c6e-a68a-2ed06bfbecc6,Udah baik tapi saya sarankan untuk apabila sudah log in tidak perlu auto log out sama mungkin untuk berita/informasi sering kali di-update apapun tentang lomba sampai informasi akademik,5,2021-09-01 07:16:06,netral,udah baik tapi saya sarankan untuk apabila sudah log in tidak perlu auto log out sama mungkin untuk berita informasi sering kali di update apapun tentang lomba sampai informasi akademik,udah baik saya saran apabila log in perlu auto log out sama mungkin berita informasi sering kali update apa lomba informasi akademik
e63531d4-5d54-4751-a09e-b31619b64aec,Go UB,5,2020-06-06 06:53:25,netral,go ub,go ub
9cf1a56c-a5ac-4238-bcca-18bd68255522,Sangat user friendly,5,2020-05-15 08:25:14,positif,sangat user friendly,sangat user friendly
c8d292a9-e102-4cf1-8b9e-3df294d4adb7,"Untuk device samsung s20+ tidak bisa login pake akun ub, padahal di device lain bisa",2,2021-02-07 17:14:32,negatif,untuk device samsung s tidak bisa login pake akun ub padahal di device lain bisa,device samsung s bisa login pake akun ub padahal device bisa
97f7a569-18e8-4aa6-9594-c1ed08c7b9e1,Membantu sekali,5,2020-12-06 23:12:05,positif,membantu sekali,bantu sekali
3347cd76-4355-47cd-abaf-166b6e63af27,Wejiannnn sangar nan,5,2020-01-05 11:09:07,positif,wejiannnn sangar nan,wejiannnn sangar nan
8ce646e8-c83c-4a3e-b2fb-946cbc277dda,Lebih bermanfaat,5,2021-05-24 08:13:02,positif,lebih bermanfaat,lebih manfaat
859832de-4517-42dc-8a8c-5279a5a024da,"Membantu lebih mudah, hanya saja setiap masuk harus login lagi 🙂",5,2024-08-03 12:20:02,netral,membantu lebih mudah hanya saja setiap masuk harus login lagi,bantu lebih mudah saja masuk login
aa8232a7-f413-488e-ba69-9c948d089bdc,Harus selalu login ulang setiap kali masuk apk,4,2021-09-08 07:13:32,negatif,harus selalu login ulang setiap kali masuk apk,selalu login ulang kali masuk apk
3479d420-36f3-4c02-b0e2-b919812f3404,Tolong dong min anak tiri ke 3 (UB Kediri) di cantumkan di map,5,2025-08-20 09:10:27,netral,tolong dong min anak tiri ke ub kediri di cantumkan di map,dong min anak tiri ub diri cantum map
528b6d93-beb8-4c34-a717-9b5170c08a7a,"kacau survey kesehatan, masa covid tiap jam 😔😔",1,2022-03-19 23:24:13,negatif,kacau survey kesehatan masa covid tiap jam,kacau survey sehat masa covid tiap jam
9cf1a56c-a5ac-4238-bcca-18bd68255522,Sangat user friendly,5,2020-05-15 08:25:14,positif,sangat user friendly,sangat user friendly
381211dd-a85d-4bc5-9722-121822c67b28,💙,5,2022-02-17 11:17:31,netral,,
ddb66e56-c248-4b36-8d56-f4945b94814f,Menurut saya aplikasinya sudah bagus namun perlu ditambahkan fitur notifikasi agar presensinya tidak ada yang terlewat.,2,2020-11-19 09:09:31,netral,menurut saya aplikasinya sudah bagus namun perlu ditambahkan fitur notifikasi agar presensinya tidak ada yang terlewat,saya aplikasi bagus perlu tambah fitur notifikasi presensi ada lewat
fe12e710-6969-4731-8f2a-9bf77b72a073,game aneh,1,2025-09-03 09:25:43,netral,game aneh,game aneh
3061ba05-fc62-4f0d-942a-c66443b643fe,harus log in bolak balik tiap buka aplikasinya,1,2021-12-01 11:11:49,negatif,harus log in bolak balik tiap buka aplikasinya,log in bolak balik tiap buka aplikasi
446d1367-3741-42f0-8580-d4cc6d564475,"Cucok mantul kampusku👍👍 Lebih lengkap lagi kalau gapura UB diintegrasikan sama dompet digital seperti Link Aja, Dana, Ovo dll. Atau juga dihubungkan langsung dengan mbanking supaya pembayaran ukt dan pembayaran lainya bisa lebih mudah",5,2020-01-08 12:07:43,positif,cucok mantul kampusku lebih lengkap lagi kalau gapura ub diintegrasikan sama dompet digital seperti link aja dana ovo dll atau juga dihubungkan langsung dengan mbanking supaya pembayaran ukt dan pembayaran lainya bisa lebih mudah,cucok mantul kampus lebih lengkap kalau gapura ub integrasi sama dompet digital link aja dana ovo atau hubung langsung mbanking bayar ukt bayar lai lebih mudah
61fdbb69-21b7-4282-8b34-c0752ceaca6a,Permisi pak/Bu. Sebaiknya opsi alpha pada absensi dihilangkan karena tidak memungkinkan mahasiswa menekan opsi tersebut dan untuk meminimalisir salah tekan. Terima kasih,5,2020-12-18 13:53:01,netral,permisi pak bu sebaiknya opsi alpha pada absensi dihilangkan karena tidak memungkinkan mahasiswa menekan opsi tersebut dan untuk meminimalisir salah tekan terima kasih,permisi pak bu baik opsi alpha absensi hilang tidak mungkin mahasiswa tekan opsi sebut untuk meminimalisir salah tekan terima kasih
84ecb4dd-4b06-40bd-8168-72ed17525eee,"Mohon diperbaiki lagi min, untuk presensi lewat siam terdapat kendala terus",3,2022-03-08 08:36:30,negatif,mohon diperbaiki lagi min untuk presensi lewat siam terdapat kendala terus,mohon baik min presensi lewat siam dapat kendala terus
223b5053-1beb-4c44-9c79-6d3381ec5a59,Semangat,4,2021-12-25 15:38:56,netral,semangat,semangat
82dc4c2a-f06d-47e3-9d89-2e9211d1fa7a,Mantap,5,2020-06-23 11:00:56,positif,mantap,mantap
541168f8-465a-4975-9069-e67effa01b67,"Next update tambahin fitur missing mid, agar temen yang ketiduran tau kalo mau dirush sama dosen",5,2021-09-22 13:18:03,netral,next update tambahin fitur missing mid agar temen yang ketiduran tau kalo mau dirush sama dosen,next update tambahin fitur missing mid temen tidur tau kalo mau dirush sama dosen
00c49a33-85fb-4fec-8c10-754cc9f1995f,"sering terkendala saat login, padahal email sama pass udah bener tapi gatau kenapa gagal terus.",3,2023-08-25 14:27:07,negatif,sering terkendala saat login padahal email sama pass udah bener tapi gatau kenapa gagal terus,sering kendala login padahal email sama pass udah bener gatau gagal terus
b7d4ae42-64d8-4764-8052-2bfaa5469323,Gasss lur,4,2020-01-03 17:40:52,netral,gasss lur,gasss lur
6874ba51-6467-4aa4-9c36-b5a4711356ed,"min di gapura, kenapa gak sekalian di tambah menu adminstrasi akademik, misal permohonan surat aktif kuliah",5,2021-02-17 04:40:46,netral,min di gapura kenapa gak sekalian di tambah menu adminstrasi akademik misal permohonan surat aktif kuliah,min gapura gak sekali tambah menu adminstrasi akademik misal mohon surat aktif kuliah
451a2b8e-644d-4f5d-8276-dc0827b13f67,Oke,5,2020-01-05 10:02:52,netral,oke,oke
cd040bfa-313c-4074-990c-32dd653d5487,"Wahhh....keren bnget, tpi saran dari aku sih tmbah fitur absensi nya trus aku juga mau tnyaa Vokasi kan juga trmsuk di UB sbaiknya di gabung sma2 fakultas lainnga, soalnyaa di fakultas dlm Aplikasi tdk ada Vokasi. Trimaksihh, aplikasinyaa sngt membantu😊",5,2020-01-07 17:28:14,positif,wahhh keren bnget tpi saran dari aku sih tmbah fitur absensi nya trus aku juga mau tnyaa vokasi kan juga trmsuk di ub sbaiknya di gabung sma fakultas lainnga soalnyaa di fakultas dlm aplikasi tdk ada vokasi trimaksihh aplikasinyaa sngt membantu,wahhh keren bnget tpi saran aku sih tmbah fitur absensi nya trus aku mau tnyaa vokasi kan trmsuk ub sbaiknya gabung sma fakultas lainnga soalnyaa fakultas dlm aplikasi tdk vokasi trimaksihh aplikasinyaa sngt bantu
f592f9bf-7391-4908-9796-0086f9f7efe4,Sangat membantu,5,2020-05-29 12:27:51,positif,sangat membantu,sangat bantu
1d3791a6-3ff6-4be1-a35c-10152a19ab2e,Yooo,5,2022-09-29 04:24:03,netral,yooo,yooo
873607c3-1214-4328-a7b2-0febe0af0195,Bisa diberi notifikasi untuk presensinya,5,2020-12-01 15:32:06,netral,bisa diberi notifikasi untuk presensinya,beri notifikasi presensi
c4535e2f-e9af-44e7-a07d-bd41be0431ac,Bagus,5,2020-06-20 20:46:26,positif,bagus,bagus
0207d304-04fb-4f60-a807-8e1bf1d69787,oke,5,2020-05-18 11:38:15,netral,oke,oke
693960c2-c2f1-4d6d-9a3f-0b8b0cf9ce9d,Gak bisa login min,1,2020-10-22 11:30:22,negatif,gak bisa login min,gak login min
1a577ede-2867-434b-9ac0-ccc67478e633,"Tolong di perbaiki aplikasi nya min kenapa tau"" sering lock out sendiri, stiap masuk gapura bolak balik login",1,2024-03-12 20:35:01,negatif,tolong di perbaiki aplikasi nya min kenapa tau sering lock out sendiri stiap masuk gapura bolak balik login,di baik aplikasi nya min tau sering lock out sendiri stiap masuk gapura bolak balik login
3347cd76-4355-47cd-abaf-166b6e63af27,Wejiannnn sangar nan,5,2020-01-05 11:09:07,positif,wejiannnn sangar nan,wejiannnn sangar nan
2c1b7462-38a3-4910-895c-1563448b5cb4,Simple,4,2020-05-15 07:05:16,netral,simple,simple
c1307b6b-b4d4-4f64-9544-a05b571b48fe,Topbgt,5,2022-03-09 20:12:05,positif,topbgt,topbgt
e645b38d-aaab-4af7-b9d2-e40ca24a9e9e,Bagos,5,2020-12-03 08:50:17,positif,bagos,bagos
18f62350-ae6a-4e64-b29d-daf28474c193,"Akun Siam gk bisa dibuka apa apaan ini, saya harus pake Aplikasi Gapura sekarang, Hp saya kentang sisa penyimpanan tinggal 13mb",1,2020-01-27 08:38:03,negatif,akun siam gk bisa dibuka apa apaan ini saya harus pake aplikasi gapura sekarang hp saya kentang sisa penyimpanan tinggal mb,akun siam gk buka apa apa pake aplikasi gapura sekarang hp saya kentang sisa simpan tinggal mb
79bc45cf-f009-4fb1-9569-b6c6f09278a3,"Minn berhubung tahun depan kuliah online lagi. Saran saya utk sistem diperbaiki lagii, waktu pertama kali launching utk login sekali saja sudah cukup. Sekarang, bisa keluar2 tiba2 dan itu merepotkan. Kemudian utk link zoom di gapura, lebih baik bisa langsung diklik tanpa harus copas lagi dari Siam. Terimakasih",4,2020-12-15 13:22:46,negatif,minn berhubung tahun depan kuliah online lagi saran saya utk sistem diperbaiki lagii waktu pertama kali launching utk login sekali saja sudah cukup sekarang bisa keluar tiba dan itu merepotkan kemudian utk link zoom di gapura lebih baik bisa langsung diklik tanpa harus copas lagi dari siam terimakasih,minn hubung tahun depan kuliah online saran utk sistem baik lagi waktu pertama kali launching utk login sekali sudah cukup sekarang keluar tiba itu repot kemudian utk link zoom gapura lebih baik langsung klik harus copas dari siam terimakasih
4f048654-8e3a-42f4-ad1c-3db44c5baa01,Terima Kasih Brawijaya telah menciptakan aplikasi yang sangat bermanfaat bagi civitas akademika. Saran saya adalah sebaiknya didalam aplikasi juga diberikan kemudahan untuk input mata kuliah dalam pengisian KRS maupun KPRS bagi mahasiswa. Jadi mahasiswa akan lebih mudah dalam melakukannya hanya dalam satu aplikasi yang saling terkoneksi dengan semua layanan di Universitas Brawijaya. Terima Kasih,4,2020-01-06 06:33:13,positif,terima kasih brawijaya telah menciptakan aplikasi yang sangat bermanfaat bagi civitas akademika saran saya adalah sebaiknya didalam aplikasi juga diberikan kemudahan untuk input mata kuliah dalam pengisian krs maupun kprs bagi mahasiswa jadi mahasiswa akan lebih mudah dalam melakukannya hanya dalam satu aplikasi yang saling terkoneksi dengan semua layanan di universitas brawijaya terima kasih,terima kasih brawijaya cipta aplikasi sangat manfaat civitas akademika saran adalah baik dalam aplikasi beri mudah input mata kuliah isi krs maupun kprs mahasiswa jadi mahasiswa lebih mudah laku dalam satu aplikasi saling koneksi semua layan universitas brawijaya terima kasih
6874ba51-6467-4aa4-9c36-b5a4711356ed,"min di gapura, kenapa gak sekalian di tambah menu adminstrasi akademik, misal permohonan surat aktif kuliah",5,2021-02-17 04:40:46,netral,min di gapura kenapa gak sekalian di tambah menu adminstrasi akademik misal permohonan surat aktif kuliah,min gapura gak sekali tambah menu adminstrasi akademik misal mohon surat aktif kuliah
00fefda7-08e9-4b06-87f0-ff3a82d16721,"Min maaf ini saya ada bug, ada di tiap satu pelajaran tahun ini saya sudah absen. Lalu saya lihat absennya sudah didata, namun ketika esok harinya saya lihat absen sayaenjadi alpha. Tolong bantuannya 🙏",1,2021-05-22 07:52:12,negatif,min maaf ini saya ada bug ada di tiap satu pelajaran tahun ini saya sudah absen lalu saya lihat absennya sudah didata namun ketika esok harinya saya lihat absen sayaenjadi alpha tolong bantuannya,min maaf bug di tiap satu ajar tahun absen lalu saya lihat absen data ketika esok hari saya lihat absen sayaenjadi alpha bantu
c9f39f4f-856f-4fb5-9474-fb9d25f10f00,Memudahkan untuk absen online dsb,5,2021-02-04 07:50:26,positif,memudahkan untuk absen online dsb,mudah absen online
8d788dc6-3d3e-4bc1-87df-64c94ac84537,"Aplikasi yang bagus dan membantu, cuma di gapura kan terhubung sama google drive, classroom, dll. Coba aksesnya diperluas aja. Terimakasih😉",4,2020-01-08 11:27:21,positif,aplikasi yang bagus dan membantu cuma di gapura kan terhubung sama google drive classroom dll coba aksesnya diperluas aja terimakasih,aplikasi bagus bantu cuma gapura kan hubung sama google drive classroom coba akses luas aja terimakasih
8783bc13-670c-4a8e-9262-537fc917ac7b,Lop,5,2021-08-14 14:29:52,netral,lop,lop
9c38d933-0b72-4d4d-914f-9b3eef6f2074,Tambahkan ruang kelas di jadwal kuliah 😂,5,2020-01-04 20:48:08,netral,tambahkan ruang kelas di jadwal kuliah,tambah ruang kelas jadwal kuliah
3b6350ae-3f82-4517-8457-c1e008d03ab7,"Kadang bikin mangkel , tapi ya ok doang.",3,2022-03-08 07:48:44,netral,kadang bikin mangkel tapi ya ok doang,kadang bikin mangkel ya doang
873607c3-1214-4328-a7b2-0febe0af0195,Bisa diberi notifikasi untuk presensinya,5,2020-12-01 15:32:06,netral,bisa diberi notifikasi untuk presensinya,beri notifikasi presensi
83e4a80f-241a-4059-915b-12ed9a3c8712,"Untuk HP samsung S20 ultra, untuk login dengan akun UB selalu gagal, mohon diperbaiki",1,2021-01-18 14:43:51,negatif,untuk hp samsung s ultra untuk login dengan akun ub selalu gagal mohon diperbaiki,hp samsung s ultra login akun ub selalu gagal mohon baik
7a8c5c1e-d967-490a-b376-50b87f5c2ea7,Terus berinovasi untuk kemajuan UB tercinta.,5,2020-03-27 06:24:56,positif,terus berinovasi untuk kemajuan ub tercinta,terus inovasi maju ub cinta
